"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.016961350E-1,2.580905706E-2,1.679879427E-2,6.872233935E-3
6.039347210E-1,2.962696366E-2,2.519819140E-2,6.872233935E-3
6.061679980E-1,2.611448988E-2,3.375030309E-2,6.872233935E-3
6.084046920E-1,2.611448988E-2,3.863722831E-2,9.315694682E-3
6.106418750E-1,2.382374369E-2,4.108068720E-2,9.315694682E-3
6.128767990E-1,1.878410578E-2,4.230241850E-2,1.175915636E-2
6.151133720E-1,1.527163107E-2,4.856378585E-2,1.053742506E-2
6.173493340E-1,1.160643995E-2,4.734205827E-2,1.053742506E-2
6.195828540E-1,9.162978269E-3,4.734205827E-2,9.315694682E-3
6.218067310E-1,3.054326167E-3,4.993823543E-2,9.162978269E-3
6.240440360E-1,-6.108652451E-4,5.115996301E-2,7.941247895E-3
6.262953170E-1,-5.650503561E-3,4.886921868E-2,7.941247895E-3
6.285352460E-1,-8.093964309E-3,4.780020565E-2,6.719517522E-3
6.307710860E-1,-8.093964309E-3,5.009094998E-2,7.941247895E-3
6.330039360E-1,-1.298088674E-2,5.024366826E-2,6.566801574E-3
6.352397760E-1,-1.420261711E-2,4.657847434E-2,5.345070735E-3
6.374763480E-1,-1.802052557E-2,4.184427112E-2,4.123340361E-3
6.397124320E-1,-1.924225502E-2,4.428773001E-2,1.679879380E-3
6.419490650E-1,-1.679879427E-2,4.306599870E-2,4.581489484E-4
6.441856980E-1,-2.168571576E-2,4.199698567E-2,-7.635815418E-4
6.464230030E-1,-2.428189293E-2,3.955352306E-2,-2.138028387E-3
6.486582930E-1,-2.168571576E-2,3.833179548E-2,-5.803219974E-3
6.508953540E-1,-2.535090782E-2,3.833179548E-2,-8.246680722E-3
6.531304010E-1,-2.809980139E-2,3.115412779E-2,-9.468411095E-3
6.553669730E-1,-2.428189293E-2,2.977968007E-2,-1.435533352E-2
6.575998220E-1,-2.183843218E-2,2.855795063E-2,-1.069014147E-2
6.598260790E-1,-1.695151068E-2,2.733621933E-2,-1.557706390E-2
6.620676560E-1,-1.343903504E-2,2.229658142E-2,-1.313360315E-2
