"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.701966643E0,-4.418840027E1,-5.174020004E1,9.951539612E1
3.711978606E0,-4.343199921E1,-5.247219849E1,1.003694000E2
3.721966399E0,-4.420059967E1,-5.258200073E1,9.993019867E1
3.731978606E0,-4.420059967E1,-5.238679886E1,9.993019867E1
3.741966887E0,-4.420059967E1,-5.248439789E1,9.993019867E1
3.751966643E0,-4.362719727E1,-5.238679886E1,1.001497955E2
3.761966643E0,-4.360279846E1,-5.239899826E1,9.955199432E1
3.771966887E0,-4.428599930E1,-5.192319870E1,9.961299896E1
3.781966643E0,-4.333440018E1,-5.285039902E1,1.002839966E2
3.791965178E0,-4.420059967E1,-5.286259842E1,9.984479523E1
3.801975921E0,-4.459099960E1,-5.277719879E1,9.991799927E1
3.811969329E0,-4.409079742E1,-5.220380020E1,9.972280121E1
3.821986663E0,-4.449340057E1,-5.230139923E1,9.971060181E1
3.831966643E0,-4.371260071E1,-5.228919983E1,9.994239807E1
3.841978606E0,-4.401760101E1,-5.247219849E1,1.003450012E2
3.851966643E0,-4.305379868E1,-5.216719818E1,1.008817978E2
3.861978118E0,-4.411520004E1,-5.228919983E1,1.003328018E2
3.871966887E0,-4.456660080E1,-5.231359863E1,9.921039581E1
3.881966643E0,-4.401760101E1,-5.228919983E1,1.003328018E2
3.891966399E0,-4.467639923E1,-5.221599960E1,9.950319672E1
3.901966399E0,-4.390779877E1,-5.258200073E1,9.984479523E1
3.911966643E0,-4.468859863E1,-5.277719879E1,9.982039642E1
3.921966887E0,-4.421279907E1,-5.238679886E1,1.002229996E2
3.931966643E0,-4.383459854E1,-5.219160080E1,1.005401993E2
3.941978362E0,-4.418840027E1,-5.259420013E1,9.933239746E1
3.951968596E0,-4.398099899E1,-5.231359863E1,9.913719940E1
3.961978606E0,-4.341979980E1,-5.219160080E1,9.985699463E1
3.971975432E0,-4.438359833E1,-5.239899826E1,9.961299896E1
3.981978606E0,-4.352959824E1,-5.256979752E1,1.002595978E2
3.991968596E0,-4.449340057E1,-5.277719879E1,9.972280121E1
4.001966155E0,-4.401760101E1,-5.248439789E1,1.001375961E2
4.011966643E0,-4.378580093E1,-5.259420013E1,9.924700165E1
4.021978606E0,-4.421279907E1,-5.276499939E1,1.001375961E2
4.031978606E0,-4.410300064E1,-5.286259842E1,1.000400009E2
