,torso_7_Xposition,torso_7_Yposition,torso_7_Zposition,torso_7_Zrotation,torso_7_Xrotation,torso_7_Yrotation
6180,-2.90401e-17,10.5513,1.57691,0.00906655,0.125422,-0.0132998
6181,-2.90401e-17,10.5513,1.57691,0.00888849,0.126693,-0.0125869
6182,-2.90401e-17,10.5513,1.57691,0.00871691,0.128018,-0.0118776
6183,-2.90401e-17,10.5513,1.57691,0.00855152,0.129355,-0.0111752
6184,-2.90401e-17,10.5513,1.57691,0.00839282,0.13064,-0.0104784
6185,-2.90401e-17,10.5513,1.57691,0.00827222,0.131789,-0.00979122
6186,-2.90401e-17,10.5513,1.57691,0.00816098,0.132803,-0.00912287
6187,-2.90401e-17,10.5513,1.57691,0.00806956,0.133701,-0.00847455
6188,-2.90401e-17,10.5513,1.57691,0.00799709,0.134498,-0.00786391
6189,-2.90401e-17,10.5513,1.57691,0.00793519,0.135224,-0.00732691
6190,-2.90401e-17,10.5513,1.57691,0.00789037,0.135907,-0.00688154
6191,-2.90401e-17,10.5513,1.57691,0.00790942,0.136541,-0.00648826
6192,-2.90401e-17,10.5513,1.57691,0.0079548,0.137066,-0.00615557
6193,-2.90401e-17,10.5513,1.57691,0.00804299,0.137518,-0.00585478
6194,-2.90401e-17,10.5513,1.57691,0.00814495,0.137944,-0.00557034
6195,-2.90401e-17,10.5513,1.57691,0.00825258,0.138323,-0.00530077
6196,-2.90401e-17,10.5513,1.57691,0.00835816,0.138634,-0.00505833
6197,-2.90401e-17,10.5513,1.57691,0.00843068,0.138934,-0.00486925
6198,-2.90401e-17,10.5513,1.57691,0.00851105,0.139124,-0.004732
6199,-2.90401e-17,10.5513,1.57691,0.00859659,0.139233,-0.00462929
6200,-2.90401e-17,10.5513,1.57691,0.00870444,0.139211,-0.00457574
6201,-2.90401e-17,10.5513,1.57691,0.00883502,0.13902,-0.00456432
6202,-2.90401e-17,10.5513,1.57691,0.00897804,0.138666,-0.00458324
6203,-2.90401e-17,10.5513,1.57691,0.00911911,0.138224,-0.00463493
6204,-2.90401e-17,10.5513,1.57691,0.00923384,0.137729,-0.00470916
6205,-2.90401e-17,10.5513,1.57691,0.00930899,0.137264,-0.00478158
6206,-2.90401e-17,10.5513,1.57691,0.0093429,0.136834,-0.00485398
6207,-2.90401e-17,10.5513,1.57691,0.00934995,0.136457,-0.00493077
6208,-2.90401e-17,10.5513,1.57691,0.00935007,0.136118,-0.00502159
6209,-2.90401e-17,10.5513,1.57691,0.00935753,0.135726,-0.00514476
6210,-2.90401e-17,10.5513,1.57691,0.00938917,0.135263,-0.00529469
6211,-2.90401e-17,10.5513,1.57691,0.00942538,0.134734,-0.00545614
6212,-2.90401e-17,10.5513,1.57691,0.00943824,0.134217,-0.00563109
6213,-2.90401e-17,10.5513,1.57691,0.0094397,0.133779,-0.00579983
6214,-2.90401e-17,10.5513,1.57691,0.00945008,0.133446,-0.00594483
6215,-2.90401e-17,10.5513,1.57691,0.00946325,0.13318,-0.00607699
6216,-2.90401e-17,10.5513,1.57691,0.00946944,0.13293,-0.00619228
6217,-2.90401e-17,10.5513,1.57691,0.00947093,0.132758,-0.00630677
6218,-2.90401e-17,10.5513,1.57691,0.00946442,0.132589,-0.0064194
6219,-2.90401e-17,10.5513,1.57691,0.00945173,0.132403,-0.00651105
6220,-2.90401e-17,10.5513,1.57691,0.00943498,0.132216,-0.00656958
6221,-2.90401e-17,10.5513,1.57691,0.00941113,0.132046,-0.00661741
6222,-2.90401e-17,10.5513,1.57691,0.00941429,0.1319,-0.0066339
6223,-2.90401e-17,10.5513,1.57691,0.00940233,0.131814,-0.00664827
6224,-2.90401e-17,10.5513,1.57691,0.00939662,0.131761,-0.00666107
6225,-2.90401e-17,10.5513,1.57691,0.00939316,0.131743,-0.00666136
6226,-2.90401e-17,10.5513,1.57691,0.00938124,0.131755,-0.00664355
6227,-2.90401e-17,10.5513,1.57691,0.00936456,0.131754,-0.00662588
6228,-2.90401e-17,10.5513,1.57691,0.00934188,0.13175,-0.00661496
6229,-2.90401e-17,10.5513,1.57691,0.00930027,0.131753,-0.00660785
6230,-2.90401e-17,10.5513,1.57691,0.00925233,0.131753,-0.00660864
6231,-2.90401e-17,10.5513,1.57691,0.0092039,0.131762,-0.00661981
6232,-2.90401e-17,10.5513,1.57691,0.00915548,0.131787,-0.00664153
6233,-2.90401e-17,10.5513,1.57691,0.00910401,0.131807,-0.00667098
6234,-2.90401e-17,10.5513,1.57691,0.00908128,0.13179,-0.00670664
6235,-2.90401e-17,10.5513,1.57691,0.00906561,0.131793,-0.00673774
6236,-2.90401e-17,10.5513,1.57691,0.00905348,0.131785,-0.00675746
6237,-2.90401e-17,10.5513,1.57691,0.00904112,0.131758,-0.00678024
6238,-2.90401e-17,10.5513,1.57691,0.00903086,0.131717,-0.00681584
6239,-2.90401e-17,10.5513,1.57691,0.00903864,0.131659,-0.00684063
6240,-2.90401e-17,10.5513,1.57691,0.00906996,0.131579,-0.006843
6241,-2.90401e-17,10.5513,1.57691,0.00908579,0.131473,-0.00685421
6242,-2.90401e-17,10.5513,1.57691,0.00910193,0.13137,-0.0068555
6243,-2.90401e-17,10.5513,1.57691,0.00911711,0.131256,-0.00684876
6244,-2.90401e-17,10.5513,1.57691,0.00912506,0.131113,-0.00684515
6245,-2.90401e-17,10.5513,1.57691,0.00912826,0.130971,-0.00685233
6246,-2.90401e-17,10.5513,1.57691,0.00909991,0.130898,-0.00685457
6247,-2.90401e-17,10.5513,1.57691,0.00907344,0.130861,-0.00684614
6248,-2.90401e-17,10.5513,1.57691,0.0090658,0.130803,-0.00682138
6249,-2.90401e-17,10.5513,1.57691,0.0090732,0.130747,-0.00677722
6250,-2.90401e-17,10.5513,1.57691,0.00908421,0.130741,-0.00671244
6251,-2.90401e-17,10.5513,1.57691,0.00909407,0.130792,-0.00662681
6252,-2.90401e-17,10.5513,1.57691,0.00909849,0.130906,-0.00655956
6253,-2.90401e-17,10.5513,1.57691,0.00911792,0.131052,-0.00650681
6254,-2.90401e-17,10.5513,1.57691,0.0091544,0.131148,-0.00647285
6255,-2.90401e-17,10.5513,1.57691,0.00921234,0.131183,-0.00646295
6256,-2.90401e-17,10.5513,1.57691,0.00928731,0.131185,-0.00647854
6257,-2.90401e-17,10.5513,1.57691,0.00935336,0.131196,-0.00651205
6258,-2.90401e-17,10.5513,1.57691,0.00943702,0.131166,-0.00657289
6259,-2.90401e-17,10.5513,1.57691,0.0095058,0.131114,-0.00666204
6260,-2.90401e-17,10.5513,1.57691,0.00958347,0.131041,-0.00676795
6261,-2.90401e-17,10.5513,1.57691,0.00967574,0.130908,-0.00688595
6262,-2.90401e-17,10.5513,1.57691,0.00978156,0.130676,-0.00701605
6263,-2.90401e-17,10.5513,1.57691,0.00990621,0.130343,-0.00716041
6264,-2.90401e-17,10.5513,1.57691,0.0100186,0.130107,-0.00734679
6265,-2.90401e-17,10.5513,1.57691,0.010146,0.129897,-0.00753004
6266,-2.90401e-17,10.5513,1.57691,0.0102862,0.129674,-0.0077435
6267,-2.90401e-17,10.5513,1.57691,0.0104462,0.129421,-0.00800161
6268,-2.90401e-17,10.5513,1.57691,0.0106281,0.129138,-0.00830235
6269,-2.90401e-17,10.5513,1.57691,0.0108148,0.128842,-0.00863066
6270,-2.90401e-17,10.5513,1.57691,0.0110318,0.128563,-0.00892574
6271,-2.90401e-17,10.5513,1.57691,0.0112467,0.128253,-0.00919741
6272,-2.90401e-17,10.5513,1.57691,0.0114436,0.127966,-0.00946635
6273,-2.90401e-17,10.5513,1.57691,0.0116385,0.127673,-0.00971664
6274,-2.90401e-17,10.5513,1.57691,0.0118514,0.127296,-0.00994309
6275,-2.90401e-17,10.5513,1.57691,0.0120752,0.126747,-0.0102043
6276,-2.90401e-17,10.5513,1.57691,0.0123144,0.126127,-0.0105248
6277,-2.90401e-17,10.5513,1.57691,0.0125551,0.12547,-0.0109019
6278,-2.90401e-17,10.5513,1.57691,0.0127786,0.124854,-0.0113371
6279,-2.90401e-17,10.5513,1.57691,0.012963,0.124268,-0.0118534
6280,-2.90401e-17,10.5513,1.57691,0.0130917,0.123662,-0.0124895
6281,-2.90401e-17,10.5513,1.57691,0.0131629,0.123009,-0.0132948
6282,-2.90401e-17,10.5513,1.57691,0.0131902,0.122131,-0.0143298
6283,-2.90401e-17,10.5513,1.57691,0.0131761,0.121178,-0.015486
6284,-2.90401e-17,10.5513,1.57691,0.0131599,0.120057,-0.0167806
6285,-2.90401e-17,10.5513,1.57691,0.013138,0.118813,-0.0182104
6286,-2.90401e-17,10.5513,1.57691,0.0130931,0.117518,-0.0197551
6287,-2.90401e-17,10.5513,1.57691,0.0130281,0.116157,-0.0213827
6288,-2.90401e-17,10.5513,1.57691,0.0129388,0.114699,-0.0231384
6289,-2.90401e-17,10.5513,1.57691,0.0128719,0.112885,-0.025048
6290,-2.90401e-17,10.5513,1.57691,0.0128058,0.110791,-0.0270798
6291,-2.90401e-17,10.5513,1.57691,0.0127297,0.108464,-0.0292028
6292,-2.90401e-17,10.5513,1.57691,0.0126505,0.105894,-0.0313885
6293,-2.90401e-17,10.5513,1.57691,0.0125998,0.102976,-0.0336122
6294,-2.90401e-17,10.5513,1.57691,0.0125955,0.0995749,-0.0358523
6295,-2.90401e-17,10.5513,1.57691,0.0125811,0.0960134,-0.0380955
6296,-2.90401e-17,10.5513,1.57691,0.012512,0.0922749,-0.0403669
6297,-2.90401e-17,10.5513,1.57691,0.0124293,0.0882689,-0.0427213
6298,-2.90401e-17,10.5513,1.57691,0.0123665,0.0839452,-0.0452075
6299,-2.90401e-17,10.5513,1.57691,0.012245,0.0794162,-0.0478299
6300,-2.90401e-17,10.5513,1.57691,0.0121047,0.0748403,-0.0505565
6301,-2.90401e-17,10.5513,1.57691,0.0119541,0.0703641,-0.053329
6302,-2.90401e-17,10.5513,1.57691,0.0118341,0.0657043,-0.056106
6303,-2.90401e-17,10.5513,1.57691,0.0117477,0.0608179,-0.0588442
6304,-2.90401e-17,10.5513,1.57691,0.0116783,0.0558367,-0.0614901
6305,-2.90401e-17,10.5513,1.57691,0.0116103,0.050996,-0.0639686
6306,-2.90401e-17,10.5513,1.57691,0.0115538,0.0465267,-0.0661796
6307,-2.90401e-17,10.5513,1.57691,0.0115325,0.0423171,-0.0682192
6308,-2.90401e-17,10.5513,1.57691,0.0115429,0.0382728,-0.0701686
6309,-2.90401e-17,10.5513,1.57691,0.0114926,0.0345224,-0.0720774
6310,-2.90401e-17,10.5513,1.57691,0.0113404,0.0311522,-0.0739906
6311,-2.90401e-17,10.5513,1.57691,0.0112514,0.0279115,-0.0759807
6312,-2.90401e-17,10.5513,1.57691,0.0110571,0.0250087,-0.0780921
6313,-2.90401e-17,10.5513,1.57691,0.0107836,0.0222834,-0.0803325
6314,-2.90401e-17,10.5513,1.57691,0.0105345,0.0197475,-0.0825996
6315,-2.90401e-17,10.5513,1.57691,0.0102954,0.0174426,-0.0848338
6316,-2.90401e-17,10.5513,1.57691,0.010026,0.0153695,-0.0870283
6317,-2.90401e-17,10.5513,1.57691,0.0097635,0.0134099,-0.0892412
6318,-2.90401e-17,10.5513,1.57691,0.00943107,0.0118817,-0.0914019
6319,-2.90401e-17,10.5513,1.57691,0.00915501,0.0104048,-0.0935319
6320,-2.90401e-17,10.5513,1.57691,0.00882377,0.00903943,-0.0956162
6321,-2.90401e-17,10.5513,1.57691,0.00838605,0.00777491,-0.0976718
6322,-2.90401e-17,10.5513,1.57691,0.00785007,0.00663392,-0.0996668
6323,-2.90401e-17,10.5513,1.57691,0.00728083,0.00579425,-0.101428
6324,-2.90401e-17,10.5513,1.57691,0.00666058,0.0053893,-0.102891
6325,-2.90401e-17,10.5513,1.57691,0.00601553,0.00546709,-0.103989
6326,-2.90401e-17,10.5513,1.57691,0.00537221,0.00591353,-0.104745
6327,-2.90401e-17,10.5513,1.57691,0.00471557,0.00673246,-0.105157
6328,-2.90401e-17,10.5513,1.57691,0.0040277,0.00798152,-0.105218
6329,-2.90401e-17,10.5513,1.57691,0.00333065,0.00970317,-0.10494
6330,-2.90401e-17,10.5513,1.57691,0.00254952,0.0119615,-0.104327
6331,-2.90401e-17,10.5513,1.57691,0.00166574,0.0146053,-0.103537
6332,-2.90401e-17,10.5513,1.57691,0.000745093,0.0175593,-0.102584
6333,-2.90401e-17,10.5513,1.57691,-0.000213169,0.0208884,-0.101457
6334,-2.90401e-17,10.5513,1.57691,-0.00124557,0.0246727,-0.100155
6335,-2.90401e-17,10.5513,1.57691,-0.00239076,0.0288728,-0.0987165
6336,-2.90401e-17,10.5513,1.57691,-0.00354851,0.0335056,-0.0970775
6337,-2.90401e-17,10.5513,1.57691,-0.00469177,0.0384022,-0.0952482
6338,-2.90401e-17,10.5513,1.57691,-0.00580613,0.0436379,-0.0932407
6339,-2.90401e-17,10.5513,1.57691,-0.00693424,0.0491012,-0.0910798
6340,-2.90401e-17,10.5513,1.57691,-0.00813046,0.0545479,-0.088812
6341,-2.90401e-17,10.5513,1.57691,-0.00941184,0.0596559,-0.0865157
6342,-2.90401e-17,10.5513,1.57691,-0.0106657,0.0642781,-0.0840812
6343,-2.90401e-17,10.5513,1.57691,-0.0117898,0.0682436,-0.0815446
6344,-2.90401e-17,10.5513,1.57691,-0.0128848,0.0715615,-0.0789707
6345,-2.90401e-17,10.5513,1.57691,-0.0140053,0.0745556,-0.076373
6346,-2.90401e-17,10.5513,1.57691,-0.0151791,0.0774925,-0.073759
6347,-2.90401e-17,10.5513,1.57691,-0.0164312,0.0801724,-0.0711817
6348,-2.90401e-17,10.5513,1.57691,-0.0176356,0.0822994,-0.068679
6349,-2.90401e-17,10.5513,1.57691,-0.0187942,0.084001,-0.0662425
6350,-2.90401e-17,10.5513,1.57691,-0.0199252,0.0852553,-0.0639471
6351,-2.90401e-17,10.5513,1.57691,-0.021004,0.086064,-0.0617977
6352,-2.90401e-17,10.5513,1.57691,-0.0219853,0.0864467,-0.0597699
6353,-2.90401e-17,10.5513,1.57691,-0.0228278,0.0864332,-0.0578563
6354,-2.90401e-17,10.5513,1.57691,-0.0235228,0.0863362,-0.0560558
6355,-2.90401e-17,10.5513,1.57691,-0.0241974,0.0864641,-0.0544003
6356,-2.90401e-17,10.5513,1.57691,-0.0248291,0.0866421,-0.0529443
6357,-2.90401e-17,10.5513,1.57691,-0.025354,0.0868159,-0.0516464
6358,-2.90401e-17,10.5513,1.57691,-0.0257033,0.0869654,-0.0504499
6359,-2.90401e-17,10.5513,1.57691,-0.0258402,0.087005,-0.0493717
6360,-2.90401e-17,10.5513,1.57691,-0.0258268,0.0871992,-0.0484281
6361,-2.90401e-17,10.5513,1.57691,-0.025837,0.0875093,-0.0476927
6362,-2.90401e-17,10.5513,1.57691,-0.0258441,0.0877631,-0.0472222
6363,-2.90401e-17,10.5513,1.57691,-0.0258138,0.0879226,-0.0470359
6364,-2.90401e-17,10.5513,1.57691,-0.0256909,0.0880769,-0.0470826
6365,-2.90401e-17,10.5513,1.57691,-0.0253811,0.0884376,-0.0472019
6366,-2.90401e-17,10.5513,1.57691,-0.024995,0.0889243,-0.047443
6367,-2.90401e-17,10.5513,1.57691,-0.0246885,0.0892861,-0.0479837
6368,-2.90401e-17,10.5513,1.57691,-0.0243448,0.0896027,-0.0487256
6369,-2.90401e-17,10.5513,1.57691,-0.0239157,0.0898659,-0.0496045
6370,-2.90401e-17,10.5513,1.57691,-0.0233888,0.0900696,-0.0505943
6371,-2.90401e-17,10.5513,1.57691,-0.0227481,0.0903153,-0.0517089
6372,-2.90401e-17,10.5513,1.57691,-0.0218351,0.0904525,-0.0527622
6373,-2.90401e-17,10.5513,1.57691,-0.0204545,0.0904521,-0.0534495
6374,-2.90401e-17,10.5513,1.57691,-0.018803,0.0902814,-0.0538253
6375,-2.90401e-17,10.5513,1.57691,-0.0170352,0.0899614,-0.0540493
6376,-2.90401e-17,10.5513,1.57691,-0.0152645,0.0894642,-0.0542978
6377,-2.90401e-17,10.5513,1.57691,-0.0135697,0.0885964,-0.0546726
6378,-2.90401e-17,10.5513,1.57691,-0.0120083,0.0872441,-0.0551279
6379,-2.90401e-17,10.5513,1.57691,-0.0104561,0.0856787,-0.0553808
6380,-2.90401e-17,10.5513,1.57691,-0.00900514,0.0838938,-0.0554152
6381,-2.90401e-17,10.5513,1.57691,-0.00772712,0.0819717,-0.0552414
6382,-2.90401e-17,10.5513,1.57691,-0.00666174,0.0800271,-0.05488
6383,-2.90401e-17,10.5513,1.57691,-0.00580654,0.0781431,-0.0543447
6384,-2.90401e-17,10.5513,1.57691,-0.00513047,0.0763454,-0.0536291
6385,-2.90401e-17,10.5513,1.57691,-0.00453433,0.0746406,-0.0528152
6386,-2.90401e-17,10.5513,1.57691,-0.00398565,0.0731259,-0.0519506
6387,-2.90401e-17,10.5513,1.57691,-0.00346784,0.0719381,-0.051065
6388,-2.90401e-17,10.5513,1.57691,-0.0029364,0.0712107,-0.0501248
6389,-2.90401e-17,10.5513,1.57691,-0.00226869,0.0710335,-0.0489775
6390,-2.90401e-17,10.5513,1.57691,-0.00129369,0.071552,-0.0472308
6391,-2.90401e-17,10.5513,1.57691,-0.000151356,0.0723713,-0.0450543
6392,-2.90401e-17,10.5513,1.57691,0.00106747,0.0733197,-0.0426973
6393,-2.90401e-17,10.5513,1.57691,0.00223063,0.0743398,-0.040436
6394,-2.90401e-17,10.5513,1.57691,0.00324653,0.075425,-0.038487
6395,-2.90401e-17,10.5513,1.57691,0.00415337,0.0765503,-0.0369188
6396,-2.90401e-17,10.5513,1.57691,0.00488858,0.0776683,-0.0358537
6397,-2.90401e-17,10.5513,1.57691,0.00552452,0.0787439,-0.035288
6398,-2.90401e-17,10.5513,1.57691,0.00610007,0.0796535,-0.0352253
6399,-2.90401e-17,10.5513,1.57691,0.00667991,0.0804559,-0.0356213
6400,-2.90401e-17,10.5513,1.57691,0.00732284,0.081292,-0.0363683
6401,-2.90401e-17,10.5513,1.57691,0.00804796,0.0822751,-0.0372772
6402,-2.90401e-17,10.5513,1.57691,0.00896155,0.0832932,-0.0381437
6403,-2.90401e-17,10.5513,1.57691,0.0100225,0.0842055,-0.038971
6404,-2.90401e-17,10.5513,1.57691,0.0110543,0.0851267,-0.0398725
6405,-2.90401e-17,10.5513,1.57691,0.0120159,0.0861026,-0.0408662
6406,-2.90401e-17,10.5513,1.57691,0.0129065,0.0871665,-0.0418859
6407,-2.90401e-17,10.5513,1.57691,0.013658,0.0884052,-0.0427921
6408,-2.90401e-17,10.5513,1.57691,0.0142656,0.0896815,-0.0434838
6409,-2.90401e-17,10.5513,1.57691,0.0146824,0.0911112,-0.043969
6410,-2.90401e-17,10.5513,1.57691,0.0149513,0.0926584,-0.0442435
6411,-2.90401e-17,10.5513,1.57691,0.0150533,0.0943551,-0.0442671
6412,-2.90401e-17,10.5513,1.57691,0.0149722,0.096204,-0.0440024
6413,-2.90401e-17,10.5513,1.57691,0.0147659,0.0980673,-0.0434564
6414,-2.90401e-17,10.5513,1.57691,0.0144506,0.0999665,-0.0425861
6415,-2.90401e-17,10.5513,1.57691,0.0140942,0.101868,-0.0414638
6416,-2.90401e-17,10.5513,1.57691,0.0137041,0.103729,-0.0400887
6417,-2.90401e-17,10.5513,1.57691,0.0132529,0.105579,-0.038471
6418,-2.90401e-17,10.5513,1.57691,0.0127227,0.107426,-0.0366484
6419,-2.90401e-17,10.5513,1.57691,0.012154,0.109148,-0.0347038
6420,-2.90401e-17,10.5513,1.57691,0.0115522,0.110704,-0.0327627
6421,-2.90401e-17,10.5513,1.57691,0.0108993,0.112054,-0.0309479
6422,-2.90401e-17,10.5513,1.57691,0.0103046,0.11323,-0.0292459
6423,-2.90401e-17,10.5513,1.57691,0.0097988,0.114324,-0.0276427
6424,-2.90401e-17,10.5513,1.57691,0.00937995,0.115372,-0.0261294
6425,-2.90401e-17,10.5513,1.57691,0.00906657,0.116235,-0.0247085
6426,-2.90401e-17,10.5513,1.57691,0.00885691,0.116626,-0.0235119
6427,-2.90401e-17,10.5513,1.57691,0.00868082,0.116703,-0.0224729
6428,-2.90401e-17,10.5513,1.57691,0.0086413,0.116722,-0.0216211
6429,-2.90401e-17,10.5513,1.57691,0.00870126,0.116746,-0.0209507
6430,-2.90401e-17,10.5513,1.57691,0.00881161,0.116689,-0.0204482
6431,-2.90401e-17,10.5513,1.57691,0.00905599,0.116364,-0.0201237
6432,-2.90401e-17,10.5513,1.57691,0.00943284,0.115748,-0.0199265
6433,-2.90401e-17,10.5513,1.57691,0.00988067,0.11473,-0.0198067
6434,-2.90401e-17,10.5513,1.57691,0.0103935,0.113394,-0.0197673
6435,-2.90401e-17,10.5513,1.57691,0.0109674,0.111881,-0.0197625
6436,-2.90401e-17,10.5513,1.57691,0.0115859,0.110342,-0.0197438
6437,-2.90401e-17,10.5513,1.57691,0.012205,0.108891,-0.0197099
6438,-2.90401e-17,10.5513,1.57691,0.0128196,0.107349,-0.019707
6439,-2.90401e-17,10.5513,1.57691,0.0133962,0.105893,-0.019712
6440,-2.90401e-17,10.5513,1.57691,0.0139286,0.104477,-0.0197034
6441,-2.90401e-17,10.5513,1.57691,0.0144117,0.103092,-0.0196673
6442,-2.90401e-17,10.5513,1.57691,0.014847,0.101658,-0.0196046
6443,-2.90401e-17,10.5513,1.57691,0.015248,0.0999019,-0.0195401
6444,-2.90401e-17,10.5513,1.57691,0.0155683,0.0980619,-0.0194842
6445,-2.90401e-17,10.5513,1.57691,0.015771,0.0968038,-0.0193647
6446,-2.90401e-17,10.5513,1.57691,0.0158562,0.0959566,-0.0192063
6447,-2.90401e-17,10.5513,1.57691,0.0158389,0.0951869,-0.0190691
6448,-2.90401e-17,10.5513,1.57691,0.0157354,0.0942648,-0.0189942
6449,-2.90401e-17,10.5513,1.57691,0.0155496,0.09335,-0.018943
6450,-2.90401e-17,10.5513,1.57691,0.015303,0.0926973,-0.0188159
6451,-2.90401e-17,10.5513,1.57691,0.0150461,0.0922566,-0.0186008
6452,-2.90401e-17,10.5513,1.57691,0.0147762,0.0920237,-0.018348
6453,-2.90401e-17,10.5513,1.57691,0.0144951,0.0919751,-0.0180948
6454,-2.90401e-17,10.5513,1.57691,0.0142145,0.092077,-0.0178626
6455,-2.90401e-17,10.5513,1.57691,0.0139626,0.0922958,-0.0176555
6456,-2.90401e-17,10.5513,1.57691,0.0137112,0.09278,-0.0175184
6457,-2.90401e-17,10.5513,1.57691,0.0134771,0.0934607,-0.0174157
6458,-2.90401e-17,10.5513,1.57691,0.0132788,0.0942764,-0.0173624
6459,-2.90401e-17,10.5513,1.57691,0.013104,0.0952545,-0.0173441
6460,-2.90401e-17,10.5513,1.57691,0.0129401,0.0964082,-0.017333
6461,-2.90401e-17,10.5513,1.57691,0.0128094,0.0976206,-0.0173058
6462,-2.90401e-17,10.5513,1.57691,0.0127144,0.0989871,-0.0171609
6463,-2.90401e-17,10.5513,1.57691,0.0126359,0.100237,-0.0169318
6464,-2.90401e-17,10.5513,1.57691,0.0125371,0.101532,-0.0166201
6465,-2.90401e-17,10.5513,1.57691,0.0124005,0.102938,-0.0162104
6466,-2.90401e-17,10.5513,1.57691,0.0122316,0.104455,-0.0156789
6467,-2.90401e-17,10.5513,1.57691,0.0120635,0.106058,-0.0150017
6468,-2.90401e-17,10.5513,1.57691,0.0119526,0.107935,-0.0141893
6469,-2.90401e-17,10.5513,1.57691,0.0119357,0.109842,-0.0132947
6470,-2.90401e-17,10.5513,1.57691,0.0120089,0.111622,-0.0123696
6471,-2.90401e-17,10.5513,1.57691,0.0121467,0.113222,-0.0114564
6472,-2.90401e-17,10.5513,1.57691,0.0123071,0.114621,-0.0105923
6473,-2.90401e-17,10.5513,1.57691,0.0124359,0.11576,-0.00981628
6474,-2.90401e-17,10.5513,1.57691,0.0125308,0.116801,-0.00912515
6475,-2.90401e-17,10.5513,1.57691,0.0125713,0.1179,-0.00848596
6476,-2.90401e-17,10.5513,1.57691,0.0125493,0.119075,-0.00789168
6477,-2.90401e-17,10.5513,1.57691,0.0124772,0.120225,-0.00735638
6478,-2.90401e-17,10.5513,1.57691,0.012372,0.121227,-0.00690258
6479,-2.90401e-17,10.5513,1.57691,0.0122356,0.122041,-0.00654844
6480,-2.90401e-17,10.5513,1.57691,0.0121452,0.122597,-0.00628202
6481,-2.90401e-17,10.5513,1.57691,0.0121007,0.123103,-0.0060487
6482,-2.90401e-17,10.5513,1.57691,0.0121026,0.123626,-0.00582685
6483,-2.90401e-17,10.5513,1.57691,0.012133,0.12417,-0.00560757
6484,-2.90401e-17,10.5513,1.57691,0.0121715,0.12469,-0.0053916
6485,-2.90401e-17,10.5513,1.57691,0.0122132,0.125084,-0.00518609
6486,-2.90401e-17,10.5513,1.57691,0.0122721,0.125272,-0.00501453
6487,-2.90401e-17,10.5513,1.57691,0.0123301,0.125457,-0.00484553
6488,-2.90401e-17,10.5513,1.57691,0.0123722,0.125584,-0.00467392
6489,-2.90401e-17,10.5513,1.57691,0.012434,0.1256,-0.0045175
6490,-2.90401e-17,10.5513,1.57691,0.0125343,0.125489,-0.00439517
6491,-2.90401e-17,10.5513,1.57691,0.0126009,0.12531,-0.0043031
6492,-2.90401e-17,10.5513,1.57691,0.0127029,0.125025,-0.00423501
6493,-2.90401e-17,10.5513,1.57691,0.0127897,0.12474,-0.00417124
6494,-2.90401e-17,10.5513,1.57691,0.0128702,0.124476,-0.00409926
6495,-2.90401e-17,10.5513,1.57691,0.0129616,0.124259,-0.00402709
6496,-2.90401e-17,10.5513,1.57691,0.0130695,0.124116,-0.00396643
6497,-2.90401e-17,10.5513,1.57691,0.0131676,0.124067,-0.00391419
6498,-2.90401e-17,10.5513,1.57691,0.0132884,0.123952,-0.00387553
6499,-2.90401e-17,10.5513,1.57691,0.0133919,0.123878,-0.00384947
6500,-2.90401e-17,10.5513,1.57691,0.0134787,0.123821,-0.00383264
6501,-2.90401e-17,10.5513,1.57691,0.0135484,0.123786,-0.0038205
6502,-2.90401e-17,10.5513,1.57691,0.0136008,0.123778,-0.00380998
6503,-2.90401e-17,10.5513,1.57691,0.0136377,0.123776,-0.00380247
6504,-2.90401e-17,10.5513,1.57691,0.0136887,0.1238,-0.0037856
6505,-2.90401e-17,10.5513,1.57691,0.0137257,0.123837,-0.00377565
6506,-2.90401e-17,10.5513,1.57691,0.0137628,0.12386,-0.00377325
6507,-2.90401e-17,10.5513,1.57691,0.0138042,0.123871,-0.00377799
6508,-2.90401e-17,10.5513,1.57691,0.0138488,0.123876,-0.00378662
6509,-2.90401e-17,10.5513,1.57691,0.0138944,0.12385,-0.00379079
6510,-2.90401e-17,10.5513,1.57691,0.0139844,0.123784,-0.00376876
6511,-2.90401e-17,10.5513,1.57691,0.0140735,0.123744,-0.00374327
6512,-2.90401e-17,10.5513,1.57691,0.0141544,0.12373,-0.0036942
6513,-2.90401e-17,10.5513,1.57691,0.0142334,0.123735,-0.00363001
6514,-2.90401e-17,10.5513,1.57691,0.0143157,0.123745,-0.00356738
6515,-2.90401e-17,10.5513,1.57691,0.0143897,0.123745,-0.00350839
6516,-2.90401e-17,10.5513,1.57691,0.0144521,0.123771,-0.00346415
6517,-2.90401e-17,10.5513,1.57691,0.0144829,0.123777,-0.0034314
6518,-2.90401e-17,10.5513,1.57691,0.0145093,0.123777,-0.00340789
6519,-2.90401e-17,10.5513,1.57691,0.0145292,0.123775,-0.00339292
6520,-2.90401e-17,10.5513,1.57691,0.0145394,0.12377,-0.00338605
6521,-2.90401e-17,10.5513,1.57691,0.0145678,0.123766,-0.00338569
6522,-2.90401e-17,10.5513,1.57691,0.0146068,0.123725,-0.00339368
6523,-2.90401e-17,10.5513,1.57691,0.0146351,0.123609,-0.00340255
6524,-2.90401e-17,10.5513,1.57691,0.0146602,0.123456,-0.00342529
