"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.899087446E1,-2.511925995E-3,-2.214962849E-3,1.194123179E-3,3.555525671E-3
1.900083146E1,-2.148937434E-3,-1.623741118E-3,8.843976539E-4,2.834894447E-3
1.901078746E1,-3.764015157E-3,-6.033940008E-4,2.513157204E-3,4.565944979E-3
1.902074446E1,-1.583152683E-3,8.253919659E-4,6.340306718E-4,1.894634321E-3
1.903070146E1,-5.131262820E-3,9.525074856E-4,2.159747295E-3,5.648153417E-3
1.904065746E1,-2.588210627E-3,-4.089004360E-4,2.736968454E-4,2.634567096E-3
1.905061446E1,-2.347470261E-3,1.078566886E-3,1.888908213E-3,3.200296454E-3
1.906057046E1,-2.261184156E-3,1.379237743E-3,-1.431787387E-3,3.010857961E-3
1.907052746E1,-1.338694943E-3,2.206956968E-3,1.399964560E-3,2.936437293E-3
1.908048446E1,3.508143127E-4,3.753721248E-3,-1.047214027E-3,3.912818819E-3
1.909044046E1,6.496313727E-4,4.538995214E-3,4.699847195E-4,4.609271538E-3
1.910039746E1,-2.814342268E-3,5.929431878E-3,1.180516090E-3,6.668755734E-3
1.911035346E1,1.300803619E-3,7.361937314E-3,9.980765171E-4,7.542305205E-3
1.912031046E1,-3.541089594E-3,2.281158697E-3,8.353574667E-4,4.294277892E-3
1.913026746E1,-1.650897786E-3,3.372650594E-3,2.109806286E-3,4.307147326E-3
1.914022346E1,-2.122276928E-3,4.448301625E-3,1.094875624E-3,5.048781966E-3
1.915018046E1,-2.760003787E-3,1.761226682E-3,1.979726134E-3,3.826075782E-3
1.916013646E1,4.754706752E-4,-6.614509039E-4,9.152605198E-4,1.225272003E-3
1.917009346E1,1.266801730E-3,4.749232903E-5,1.052727923E-3,1.647810130E-3
1.918004946E1,1.124588889E-3,-1.572774956E-3,9.214340243E-4,2.141812759E-3
1.919000646E1,1.751631498E-4,1.743503963E-4,-2.183008473E-3,2.196953842E-3
1.919996346E1,8.918197127E-4,8.084489964E-4,-5.089449696E-4,1.306888351E-3
1.920991946E1,-1.182061387E-3,2.267960808E-4,1.726609189E-4,1.215943000E-3
1.921987646E1,7.894766750E-4,1.670495723E-3,1.755903941E-4,1.855979894E-3
1.922983246E1,-6.369813345E-4,2.293032594E-3,2.104607411E-4,2.389149937E-3
1.923978946E1,2.532180166E-3,1.802744577E-3,-1.836870797E-4,3.113770278E-3
1.924974646E1,-9.797124658E-4,6.645926042E-4,7.054652087E-4,1.378115019E-3
1.925970246E1,2.384392777E-3,1.720003318E-3,-1.763077453E-4,2.945305545E-3
1.926965946E1,-1.436229795E-3,3.173795762E-3,2.681773622E-3,4.396321794E-3
1.927961546E1,-1.290022396E-3,1.326094614E-3,-4.447777756E-4,1.902764299E-3
1.928957246E1,-1.264974242E-3,-5.808673450E-4,2.590827644E-4,1.415870963E-3
1.929952946E1,-2.019447507E-3,1.543003600E-3,4.043756053E-5,2.541783535E-3
1.930948546E1,1.456924365E-3,1.220357139E-3,2.109961119E-3,2.839689432E-3
1.931944246E1,-3.845961997E-3,1.813975745E-3,4.393600393E-4,4.274923266E-3
1.932939846E1,-5.434127524E-5,1.199070481E-3,1.019444317E-3,1.574798307E-3
1.933935546E1,-1.098033972E-3,1.265649451E-3,4.349460825E-3,4.661046729E-3
1.934931246E1,4.776013084E-4,4.102944396E-3,-1.828344539E-3,4.517200403E-3
1.935926846E1,-2.383166458E-3,8.549624123E-3,3.325138474E-3,9.477979789E-3
1.936922546E1,-3.146340139E-3,8.786572143E-3,3.114774823E-3,9.838959727E-3
1.937918146E1,-4.375921562E-3,1.140925288E-2,2.547787735E-3,1.248242617E-2
1.938913846E1,-1.958621433E-3,6.805685814E-3,2.153204987E-3,7.402016552E-3
1.939909446E1,-1.518134726E-3,5.643482320E-3,3.388645360E-3,6.755482449E-3
1.940905146E1,-3.282230347E-3,4.447639920E-3,3.003404476E-3,6.290864436E-3
1.941900846E1,-1.619884977E-3,6.497208960E-3,2.227625810E-3,7.056916349E-3
1.942896446E1,-4.187696148E-3,6.337327417E-3,2.466741949E-3,7.986446873E-3
1.943892146E1,-4.545891657E-3,2.221412025E-3,2.240106929E-3,5.533342697E-3
1.944887746E1,-4.005229101E-3,4.677454010E-3,3.769544652E-3,7.220104088E-3
1.945883446E1,-7.295564283E-3,1.858498086E-3,3.393506166E-3,8.258035931E-3
1.946879146E1,-5.723885261E-3,9.446741315E-4,3.298972966E-3,6.673716680E-3
1.947874746E1,-6.540411152E-3,1.648790203E-6,1.711728983E-3,6.760694999E-3
1.948870446E1,-3.362923861E-3,1.947464421E-3,1.349017955E-3,4.113602315E-3
1.949866046E1,-4.248957615E-3,1.073681284E-3,2.902439795E-3,5.256480675E-3
1.950861746E1,-5.688869394E-3,9.468505741E-4,2.079914324E-3,6.130726269E-3
1.951857446E1,-1.220988575E-2,3.566940723E-4,2.863682806E-3,1.254628311E-2
1.952853046E1,-7.613062393E-3,4.283056594E-3,3.593482310E-3,9.445443764E-3
1.953848746E1,-7.639694493E-3,2.590351505E-3,2.742868615E-3,8.520456626E-3
1.954844346E1,-4.503565375E-3,2.822138369E-3,2.903490327E-3,6.056139211E-3
1.955840046E1,-3.767733928E-3,-7.227953174E-4,1.804137370E-3,4.239476816E-3
1.956835646E1,-5.958036985E-3,-4.092124873E-4,1.163505716E-3,6.084357413E-3
1.957831346E1,-4.675990902E-3,9.351511835E-4,-6.335955113E-4,4.810492898E-3
1.958827046E1,-5.379924551E-3,-1.910353312E-4,5.404392723E-4,5.410374966E-3
1.959822646E1,-3.473900259E-3,-3.000137629E-3,-1.508064102E-3,4.831466251E-3
1.960818346E1,-4.814554006E-3,-2.786368597E-3,2.321632346E-3,6.027748915E-3
1.961813946E1,2.041528933E-5,-2.268117387E-3,-2.680253237E-4,2.283990114E-3
1.962809646E1,-3.349223174E-3,2.264784649E-3,-9.833564982E-4,4.160953662E-3
1.963805346E1,1.655921922E-3,2.823274990E-4,2.811381826E-3,3.275004428E-3
1.964800946E1,1.431771088E-4,-2.325549955E-3,-1.155361999E-3,2.600681377E-3
1.965796646E1,-1.545533305E-3,-2.288798336E-3,-1.727941446E-3,3.257768049E-3
1.966792246E1,1.691970974E-4,-3.589770989E-3,1.073458465E-3,3.750652809E-3
1.967787904E1,-2.321391366E-3,-3.358076094E-3,-2.424869686E-3,4.748212919E-3
1.968783604E1,-5.582205486E-4,-3.751388052E-3,9.022713639E-4,3.898540254E-3
1.969779204E1,-7.100207731E-4,-2.007283736E-3,-1.241573133E-3,2.464715265E-3
1.970774904E1,-1.955401152E-3,-3.056540387E-3,2.053878270E-4,3.634311071E-3
1.971770504E1,2.468642080E-3,-2.859732835E-3,-1.377062406E-3,4.021015603E-3
1.972766204E1,-3.314291127E-3,-1.930951374E-3,-9.650667198E-4,3.955306898E-3
1.973761904E1,-4.670106340E-3,-3.029771615E-3,-2.776016481E-3,6.220584922E-3
1.974757504E1,-2.030504635E-3,-3.430137411E-3,-1.312727109E-3,4.196670608E-3
1.975753204E1,-4.329611547E-3,-5.005930085E-3,-2.729528584E-3,7.159273598E-3
1.976748804E1,-6.092053838E-3,-1.034353767E-2,-2.492126077E-3,1.226020325E-2
1.977744504E1,-1.643044502E-2,-1.952292211E-2,-5.265808199E-3,2.605441896E-2
1.978740104E1,-2.584819868E-2,-3.743782267E-2,-9.193429723E-3,4.641378127E-2
1.979735804E1,-3.516447172E-2,-4.999382794E-2,-1.420070603E-2,6.275016299E-2
1.980731504E1,-4.092747346E-2,-5.582027137E-2,-2.048463933E-2,7.218435584E-2
1.981727104E1,-5.027170852E-2,-4.426828027E-2,-3.141744807E-2,7.398635927E-2
1.982722804E1,4.571652785E-2,1.028066352E-1,2.697789110E-2,1.157022548E-1
1.983718404E1,3.268461674E-2,-3.057744820E-3,-6.967026740E-3,3.355850767E-2
1.984714104E1,3.919833805E-3,1.499004848E-2,-3.695608582E-3,1.592872165E-2
1.985709804E1,4.002001369E-4,4.339001607E-3,1.915138913E-3,4.759711352E-3
1.986705404E1,-1.880805939E-3,2.830412704E-3,8.216490969E-4,3.496251464E-3
1.987701104E1,1.537361182E-3,-1.021849923E-3,1.544963801E-3,2.407191271E-3
1.988696704E1,2.456989605E-4,1.044771983E-3,9.524237830E-4,1.434931197E-3
1.989692404E1,-3.523739288E-3,-4.444676451E-4,-9.597260505E-4,3.679043917E-3
1.990688104E1,-2.482975833E-4,-1.852592104E-4,-1.681451220E-3,1.709751698E-3
1.991683704E1,-3.470722353E-3,-9.040463483E-4,-5.852105096E-5,3.587009641E-3
1.992679404E1,2.561208792E-3,1.273500384E-4,-1.614545472E-4,2.569450540E-3
1.993675004E1,-3.016893752E-4,1.502340077E-3,8.355639875E-5,1.534608699E-3
1.994670704E1,-1.833843999E-5,1.724006725E-3,-2.107187174E-4,1.736933465E-3
1.995666404E1,6.810075138E-4,-1.929845894E-5,6.580043118E-4,9.471606721E-4
1.996662004E1,-2.529492136E-3,-2.836860367E-4,1.159407897E-3,2.796968878E-3
1.997657704E1,9.653739398E-4,-7.920833887E-4,-5.516731180E-4,1.365168915E-3
1.998653304E1,8.544314187E-4,-8.643365582E-4,-8.653500117E-4,1.491965609E-3
1.999649004E1,-2.654222772E-5,8.243738557E-4,-4.730662331E-4,9.508356350E-4
2.000644604E1,-2.379033249E-3,-3.136878950E-4,-2.187381964E-3,3.246973845E-3
2.001640304E1,-1.263967948E-3,-1.715842402E-3,1.093898667E-3,2.395484171E-3
2.002636004E1,6.391959032E-4,-2.776250476E-4,6.188559346E-4,9.320030781E-4
2.003631604E1,-1.179408282E-4,1.077124965E-3,-5.971733481E-5,1.085207072E-3
2.004627304E1,2.138744574E-3,-2.199158771E-3,1.302061370E-3,3.332550294E-3
2.005622904E1,4.150508903E-5,2.288452233E-4,-8.455119096E-4,8.769168706E-4
2.006618604E1,5.116993561E-4,-5.377056659E-4,4.093307070E-4,8.476527838E-4
2.007614304E1,1.251791837E-3,-1.241845544E-3,-1.663940027E-3,2.424429742E-3
2.008609904E1,-1.010519685E-3,-3.282551188E-3,-1.895390917E-3,3.922855983E-3
2.009605604E1,-2.600408625E-4,5.555963144E-4,4.535170738E-4,7.628802337E-4
2.010601204E1,1.602116274E-3,-2.197516151E-3,-1.494157128E-3,3.102959766E-3
2.011596904E1,-9.313488845E-4,9.280216182E-5,5.322422367E-4,1.076710167E-3
2.012592604E1,-8.021758404E-4,-2.548320917E-4,4.576693755E-4,9.580640537E-4
2.013588204E1,1.378686866E-3,-7.163578994E-4,1.448898111E-3,2.124441538E-3
2.014583904E1,-1.320881303E-3,-1.179271494E-4,1.973868115E-3,2.377980144E-3
2.015579504E1,1.679702429E-3,2.022455446E-3,-3.492073156E-4,2.652107093E-3
2.016575204E1,7.729697973E-5,2.962321509E-3,-3.754855134E-4,2.987024090E-3
2.017570904E1,-1.006876118E-3,2.419025113E-4,5.381577648E-5,1.036924530E-3
2.018566504E1,-1.957642380E-4,3.903600737E-4,1.465937588E-3,1.529600483E-3
2.019562204E1,-1.747055445E-3,-1.247484004E-3,4.254404921E-4,2.188474053E-3
2.020557804E1,5.141554866E-4,2.011940349E-3,9.582785424E-4,2.287041232E-3
2.021553504E1,-2.938476391E-4,1.355204848E-3,1.051755622E-3,1.740435722E-3
2.022549104E1,3.373995889E-3,3.822584404E-5,1.199424965E-3,3.581051483E-3
2.023544804E1,-1.108636614E-3,9.871100774E-4,-1.617400441E-3,2.195323583E-3
2.024540504E1,3.011906520E-4,-5.223968183E-4,1.436739694E-4,6.198842263E-4
2.025536104E1,-3.251847811E-4,1.937271445E-4,5.729754921E-4,6.867141057E-4
2.026531804E1,-2.671021502E-4,-1.126144081E-3,1.162319677E-3,1.640283842E-3
2.027527404E1,-1.741694286E-3,-3.431746736E-4,-3.274525516E-4,1.805129640E-3
2.028523104E1,1.157851308E-3,-2.098474186E-3,9.428276680E-4,2.575487832E-3
2.029518804E1,1.562119229E-3,4.544320691E-4,6.531598046E-5,1.628186466E-3
2.030514404E1,-8.689933456E-4,1.992820762E-3,1.544177067E-4,2.179524914E-3
2.031510104E1,1.593898050E-3,-4.322537570E-4,-2.244557720E-3,2.786645593E-3
2.032505704E1,1.289549284E-3,1.233552466E-4,-1.615540590E-3,2.070778904E-3
2.033501404E1,1.298071351E-3,1.055461587E-3,9.482847527E-4,1.923078877E-3
2.034497104E1,-5.415624473E-4,1.064534998E-3,-3.086663783E-4,1.233612410E-3
2.035492704E1,-3.352795262E-3,2.054165583E-3,-1.363544259E-3,4.161740652E-3
2.036488404E1,-7.937639020E-4,2.959466365E-4,1.063128002E-3,1.359369962E-3
2.037484004E1,1.594825415E-3,1.401957357E-3,-5.265129730E-4,2.187731347E-3
2.038479704E1,-4.226271994E-5,2.447928302E-3,5.610776134E-5,2.448935930E-3
2.039475304E1,2.212902065E-3,-8.168407949E-4,-1.280532684E-3,2.684013485E-3
2.040471004E1,-1.963961404E-4,-5.857896176E-4,-2.161674201E-4,6.545603667E-4
2.041466704E1,1.317610964E-3,1.127688214E-3,-2.118996345E-3,2.738233896E-3
2.042462304E1,4.978606012E-4,2.773961751E-4,8.198972791E-4,9.985215894E-4
2.043458004E1,3.813496092E-3,2.966922708E-3,2.225247445E-3,5.319502701E-3
2.044453604E1,1.186741050E-3,5.420842208E-4,3.767805174E-5,1.305231496E-3
2.045449304E1,1.052313019E-4,1.909084851E-3,-1.084844582E-3,2.198309888E-3
2.046445004E1,9.512252873E-4,8.421960520E-4,-2.881400287E-4,1.302746488E-3
2.047440604E1,2.195986686E-3,2.311462071E-3,-6.157089956E-4,3.247200640E-3
2.048436304E1,4.125932464E-4,-4.385639331E-4,-1.838755328E-3,1.934836600E-3
2.049431904E1,-4.014419392E-5,4.159649834E-3,3.172514960E-3,5.231553256E-3
2.050427604E1,2.314064419E-3,1.556075178E-3,-7.404293865E-5,2.789578185E-3
2.051423304E1,2.727387007E-3,-1.679399284E-3,-9.315805510E-4,3.335695454E-3
2.052418904E1,3.767703893E-4,4.222226271E-4,-1.337016933E-3,1.451840952E-3
2.053414604E1,-1.936984016E-3,-8.406483685E-4,-1.588342711E-4,2.117504447E-3
2.054410204E1,-7.910453714E-4,2.480028663E-3,-1.295040827E-3,2.907477548E-3
2.055405904E1,-3.400144400E-3,-7.280150894E-4,3.646411933E-4,3.496276750E-3
2.056401504E1,2.844401170E-4,-7.674971130E-4,-2.635419369E-4,8.598908949E-4
2.057397204E1,5.182656460E-4,9.755418287E-4,5.995882675E-4,1.256895871E-3
2.058392904E1,-3.279484576E-3,-1.514818985E-3,-4.142574035E-4,3.636111224E-3
2.059388504E1,2.190381987E-3,-5.871814210E-6,-9.254738688E-5,2.192344121E-3
2.060384204E1,1.507102861E-3,-1.084456802E-3,1.268298831E-3,2.248552315E-3
2.061379804E1,9.246695554E-4,-2.106311731E-3,1.366569428E-3,2.675644763E-3
2.062375504E1,-1.174698584E-3,-8.531146450E-4,4.987011198E-4,1.535064874E-3
2.063371204E1,-2.554454841E-5,-1.533818548E-3,9.796679951E-4,1.820165169E-3
2.064366804E1,1.560411532E-3,9.547550580E-4,1.304224599E-3,2.246651548E-3
2.065362504E1,-1.522672828E-4,1.257290132E-3,1.361216186E-3,1.859266873E-3
2.066358104E1,-4.324975889E-4,-6.222343072E-4,2.772496082E-4,8.069058450E-4
2.067353779E1,1.564340550E-3,-5.458015949E-4,-8.205054328E-4,1.848861785E-3
2.068349479E1,-1.130817924E-3,1.714673126E-3,-1.510088798E-3,2.549357033E-3
2.069345079E1,-2.120980993E-3,-6.964470958E-5,1.197657548E-4,2.125501022E-3
2.070340779E1,-3.098240122E-4,-1.440175110E-3,1.489253482E-3,2.094748481E-3
2.071336379E1,-2.160188276E-3,-5.677235313E-4,1.104959287E-3,2.491918623E-3
2.072332079E1,3.987961682E-4,2.257470507E-3,1.662096474E-3,2.831567793E-3
2.073327679E1,-2.192459535E-3,-1.243254635E-3,5.853804760E-4,2.587514483E-3
2.074323379E1,-1.136382809E-3,1.996285864E-4,1.665526303E-3,2.026128161E-3
2.075319079E1,1.619081013E-4,-6.615486927E-5,-1.565420534E-3,1.575160992E-3
2.076314679E1,-2.182615921E-3,-1.687725889E-3,1.184716355E-3,3.002629477E-3
2.077310379E1,1.523971790E-3,-6.248584250E-4,1.029454172E-3,1.942347539E-3
2.078305979E1,-6.008683704E-5,-3.554041032E-4,-1.549702603E-3,1.591069032E-3
2.079301679E1,5.825340049E-4,2.336871694E-4,-3.155940212E-4,7.025348008E-4
2.080297379E1,-1.335442066E-4,1.266803127E-3,1.149201533E-3,1.715601463E-3
2.081292979E1,1.994054997E-3,1.705958392E-3,-1.107028686E-3,2.848168162E-3
2.082288679E1,2.385033295E-4,-8.781984798E-4,9.540372994E-4,1.318447411E-3
2.083284279E1,3.247899003E-4,-1.439649495E-4,1.106103649E-3,1.161757147E-3
2.084279979E1,2.273694379E-3,1.577934483E-3,-1.088495366E-3,2.973951164E-3
2.085275679E1,-4.674971569E-4,-1.534768147E-3,-1.667200122E-3,2.313789771E-3
2.086271279E1,-1.626271522E-3,-2.941961866E-3,6.153753493E-4,3.417394549E-3
2.087266979E1,1.305069774E-3,6.240107468E-4,1.700879773E-3,2.232843150E-3
2.088262579E1,-1.102190930E-3,6.404854357E-4,-5.695596337E-4,1.396225131E-3
2.089258279E1,7.385859499E-4,3.408798075E-4,-2.079019323E-4,8.396019664E-4
2.090253879E1,1.854153117E-3,1.628968748E-4,-1.530041918E-4,1.867573146E-3
2.091249579E1,-3.291063476E-4,-3.779911785E-4,-1.023857854E-3,1.139944396E-3
2.092245279E1,1.801589970E-4,4.235339875E-4,1.053077867E-3,1.149265547E-3
2.093240879E1,-3.495437559E-4,1.192122232E-3,-1.062537078E-3,1.634723614E-3
2.094236579E1,3.571712878E-4,-4.491785076E-4,1.290126471E-3,1.412005301E-3
2.095232179E1,3.237277269E-6,1.014228561E-3,2.269926481E-4,1.039324644E-3
2.096227879E1,5.590529181E-4,8.200261509E-4,2.359286649E-3,2.559534439E-3
2.097223579E1,1.318320166E-3,8.120366838E-4,5.917465314E-4,1.657569182E-3
2.098219179E1,-2.280713525E-4,1.169292605E-3,9.622548241E-4,1.531403306E-3
2.099214879E1,2.267310629E-3,8.646269562E-4,2.253088867E-3,3.311296831E-3
2.100210479E1,8.917392697E-4,-1.354185049E-3,-5.349600688E-4,1.707395194E-3
2.101206179E1,1.378032379E-3,1.613375498E-3,-3.290977329E-4,2.147151381E-3
2.102201879E1,-4.917525221E-4,-1.502564410E-4,2.865302376E-4,5.886400582E-4
2.103197479E1,1.692572143E-3,-7.465382223E-4,-1.528915018E-4,1.856204619E-3
2.104193179E1,1.171241747E-3,4.418478347E-3,5.358932540E-4,4.602384134E-3
2.105188779E1,1.095874351E-3,4.120187077E-4,7.952852175E-4,1.415336916E-3
2.106184479E1,7.294653915E-5,2.822225913E-3,-1.355702989E-3,3.131806331E-3
2.107180079E1,4.420606419E-4,-1.329642371E-3,-9.309826419E-5,1.404291185E-3
2.108175779E1,1.222535851E-3,2.007609000E-3,-1.029055100E-3,2.565938855E-3
2.109171479E1,-2.329055686E-3,2.135707065E-3,1.615197398E-3,3.548888233E-3
2.110167079E1,-1.356918365E-4,-6.876771222E-4,-1.976923086E-4,7.282817777E-4
2.111162779E1,-1.304553356E-3,4.686673929E-4,2.190098166E-3,2.591917931E-3
2.112158379E1,9.277777281E-4,-3.763558925E-4,-1.844153740E-4,1.018049262E-3
2.113154079E1,8.287080564E-4,2.261771588E-3,2.078472637E-3,3.181574494E-3
2.114149779E1,-7.324083708E-4,-1.172465738E-3,1.793011557E-3,2.264064569E-3
2.115145379E1,1.017554780E-3,-6.222566008E-4,4.944019020E-5,1.193761006E-3
2.116141079E1,-1.625128789E-3,5.128488410E-4,-1.132711768E-3,2.046238858E-3
2.117136679E1,-1.578056253E-5,-4.610691685E-4,-1.151087228E-3,1.240095001E-3
2.118132379E1,-1.149719581E-3,-3.446586197E-5,1.777304336E-3,2.117038903E-3
2.119128079E1,-5.659547169E-4,1.613423228E-5,-1.289325301E-3,1.408163622E-3
2.120123679E1,3.454067744E-3,-5.870044697E-5,1.095272368E-3,3.624037981E-3
2.121119379E1,-3.079134040E-4,-1.365247415E-3,-9.721396491E-4,1.704044209E-3
2.122114979E1,4.889868433E-4,-5.706913653E-4,3.917915747E-4,8.475242800E-4
2.123110679E1,2.729504369E-3,-3.192889853E-4,1.790750073E-3,3.280080088E-3
2.124106279E1,-1.798648853E-3,-1.379509573E-3,9.205124807E-4,2.446533790E-3
2.125101979E1,-1.188252121E-3,8.423657273E-4,-1.072330866E-3,1.808705783E-3
2.126097679E1,6.798618706E-4,1.177281956E-3,1.966622658E-4,1.373637876E-3
2.127093279E1,-4.847384989E-4,-7.463192451E-4,-2.667567693E-3,2.812095522E-3
2.128088979E1,7.756524719E-4,-2.962214057E-4,-9.072478861E-5,8.352334199E-4
2.129084579E1,7.855062140E-4,2.522213617E-5,3.587899730E-3,3.672966191E-3
2.130080279E1,-1.911882544E-3,-1.063059550E-3,-3.812299110E-4,2.220523973E-3
2.131075979E1,1.722799498E-3,-2.145764884E-4,8.217201103E-4,1.920756392E-3
2.132071579E1,9.488837095E-4,-8.435198106E-4,3.622842487E-4,1.320286273E-3
2.133067279E1,3.358239774E-4,1.920042327E-3,-9.306804277E-4,2.159978319E-3
2.134062879E1,-1.240418060E-3,1.155233826E-3,-1.094861887E-3,2.017901065E-3
2.135058579E1,-2.852429636E-3,-2.194223925E-3,-5.329349078E-4,3.637993001E-3
2.136054279E1,-2.508417238E-4,8.602087037E-4,-6.499178708E-4,1.106920875E-3
2.137049879E1,-5.595020484E-4,-6.418142002E-4,1.000443008E-3,1.313717710E-3
2.138045579E1,-1.002278179E-3,-2.976974007E-3,-1.660230104E-3,3.552928339E-3
2.139041179E1,3.663203679E-4,-1.327178907E-4,1.991496421E-3,2.029251746E-3
2.140036879E1,-3.077107714E-3,-1.804360654E-3,-1.089042053E-4,3.568777015E-3
2.141032579E1,-5.143478047E-4,-1.348161371E-3,-1.622596756E-5,1.443037085E-3
2.142028179E1,4.075968172E-4,-2.175028436E-3,1.296815462E-3,2.564880934E-3
2.143023879E1,-2.299640328E-4,-5.512992502E-4,3.279575612E-4,6.814473433E-4
2.144019479E1,1.791422255E-4,2.781627991E-4,-6.414856762E-5,3.370185729E-4
2.145015179E1,-2.091202419E-3,-2.209135564E-4,-7.666554302E-5,2.104235719E-3
2.146010779E1,3.023399040E-5,7.131578750E-4,-7.926537655E-4,1.066680946E-3
2.147006479E1,2.397517907E-3,-1.859252807E-4,-2.203406766E-4,2.414789915E-3
2.148002179E1,-3.235719632E-3,-2.860715846E-3,-6.267810240E-4,4.364221711E-3
2.148997779E1,8.311169222E-5,-1.305962447E-3,7.559321821E-4,1.511250783E-3
2.149993479E1,-1.029392937E-3,7.680751150E-4,1.465667505E-3,1.948786914E-3
2.150989079E1,2.457217546E-3,-7.898741169E-4,8.709835820E-4,2.724046914E-3
2.151984779E1,-2.061595442E-3,6.348323077E-4,2.405760577E-3,3.231233786E-3
2.152980479E1,2.695609350E-3,-8.096662932E-4,2.418011194E-3,3.710612808E-3
2.153976079E1,-3.543616971E-3,-4.354862031E-4,-5.407673307E-4,3.610996923E-3
2.154971779E1,1.360061578E-3,9.349765023E-4,6.424752064E-4,1.771079600E-3
2.155967379E1,2.785830060E-3,-1.971805934E-3,3.037422430E-4,3.426532812E-3
2.156963079E1,-1.016364899E-3,2.660762751E-3,2.620958723E-3,3.870669277E-3
2.157958779E1,1.168013550E-3,1.361786039E-3,-1.432202291E-3,2.295630691E-3
2.158954379E1,-1.373707317E-3,6.227588165E-4,-1.690528821E-3,2.265565720E-3
2.159950079E1,-1.274361275E-4,-1.312369597E-3,-2.423482016E-3,2.758952520E-3
2.160945679E1,-1.367936609E-3,-6.966467481E-4,1.335569890E-3,2.034776202E-3
2.161941379E1,-1.128423028E-3,-8.936980739E-4,1.032583648E-3,1.771514541E-3
2.162936979E1,-6.248191930E-4,-1.030850923E-3,-6.023310125E-4,1.347536752E-3
2.163932679E1,3.061615862E-4,7.563941763E-4,-8.911909536E-4,1.208341170E-3
2.164928379E1,-8.091563359E-6,-4.713230883E-4,1.174356556E-3,1.265434410E-3
2.165923979E1,2.838973422E-3,-7.425697404E-4,6.102481857E-4,2.997262544E-3
2.166919679E1,8.232267573E-4,-7.937024930E-4,-1.106957905E-3,1.591546966E-3
2.167915308E1,-1.391124446E-3,4.502421361E-4,8.017804939E-4,1.667572237E-3
2.168911008E1,-8.787321858E-4,7.554404438E-4,2.949810587E-4,1.195773534E-3
2.169906708E1,-2.180510201E-3,-1.432852354E-3,2.206987236E-3,3.417379590E-3
2.170902308E1,-1.998616382E-3,-2.184507903E-4,-2.031736076E-4,2.020759191E-3
2.171898008E1,-2.349524526E-3,-1.532636816E-5,-2.920813859E-5,2.349756053E-3
2.172893608E1,-8.826609701E-7,-1.561557874E-3,-5.783517845E-4,1.665219073E-3
2.173889308E1,-1.905001467E-3,-2.345525718E-4,1.808786532E-3,2.637376389E-3
2.174885008E1,2.858861350E-3,1.520470600E-3,-1.388072036E-3,3.523019023E-3
2.175880608E1,7.348391227E-5,6.401494611E-4,9.236168116E-4,1.126170161E-3
2.176876308E1,2.197088441E-3,2.043187851E-5,7.164229173E-4,2.311033724E-3
2.177871908E1,1.352620660E-3,-7.666200399E-4,-5.268054083E-4,1.641588522E-3
2.178867608E1,1.014399226E-3,1.682422822E-3,5.922548007E-4,2.051905966E-3
2.179863208E1,-4.189696629E-4,-8.237976581E-4,-6.159301847E-5,9.262677042E-4
2.180858908E1,-3.110093996E-3,1.131761470E-3,-9.369743057E-4,3.439693233E-3
2.181854608E1,5.789745599E-3,-6.528551457E-4,-1.147012226E-4,5.827566414E-3
2.182850208E1,-3.537177341E-3,7.812570548E-4,-2.744910307E-4,3.632813160E-3
2.183845908E1,2.548203338E-3,-1.508854621E-4,-2.615340054E-5,2.552800555E-3
2.184841508E1,8.355244063E-4,1.657400862E-3,4.276491236E-4,1.904721088E-3
2.185837208E1,1.013053115E-3,1.582973637E-4,5.666518118E-4,1.171507126E-3
2.186832908E1,-3.516697325E-5,8.094402729E-4,4.034000449E-4,9.050756143E-4
2.187828508E1,2.690045629E-3,-9.104791097E-4,-9.505171329E-4,2.994795571E-3
2.188824208E1,-3.853074973E-3,2.325261710E-3,-2.772700973E-4,4.508869867E-3
2.189819808E1,3.991805715E-4,7.865057560E-4,1.381097361E-3,1.638708746E-3
2.190815508E1,3.515098942E-4,-1.013921865E-4,3.833184019E-5,3.678435961E-4
2.191811208E1,-6.195213646E-4,-3.884339530E-4,2.296497114E-4,7.664376341E-4
2.192806808E1,-6.611645222E-5,-2.038262086E-3,-3.762193955E-4,2.073746549E-3
2.193802508E1,-1.681388821E-4,-9.709562291E-4,2.162861638E-3,2.376761904E-3
2.194798108E1,-6.190121640E-4,-1.432748511E-3,1.217439305E-3,1.979419818E-3
2.195793808E1,-1.509916969E-3,-1.024510944E-3,-1.512130722E-3,2.369812492E-3
2.196789408E1,-1.577028539E-3,-2.010146854E-3,-9.597907774E-4,2.729268716E-3
2.197785108E1,3.112815320E-4,-1.659688656E-3,-6.966297515E-4,1.826678855E-3
2.198780808E1,2.737310715E-4,1.480178209E-3,3.763576970E-4,1.551612499E-3
2.199776408E1,1.270951936E-3,2.191680251E-4,2.311337739E-4,1.310258092E-3
2.200772108E1,-9.677011985E-4,1.470321091E-3,-3.851219080E-4,1.801834788E-3
2.201767708E1,-1.121386886E-4,1.836375566E-3,9.738048539E-4,2.081621051E-3
2.202763408E1,-1.306566410E-3,8.691155817E-4,2.412710804E-3,2.878133267E-3
