"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.824871884E0,1.784860039E1,8.540000021E-2,-2.820639992E1
2.834872128E0,1.794619942E1,-2.928000093E-1,-2.818199921E1
2.844872128E0,1.814139938E1,3.781999946E-1,-2.799899864E1
2.854860409E0,1.805599976E1,4.635999799E-1,-2.840159988E1
2.864871640E0,1.825119972E1,8.540000021E-2,-2.858459854E1
2.874860653E0,1.804380035E1,1.829999983E-1,-2.819419861E1
2.884871884E0,1.816580009E1,4.513999820E-1,-2.890180016E1
2.894860409E0,1.794619942E1,2.805999815E-1,-2.820639992E1
2.904871640E0,1.745820045E1,-1.951999962E-1,-2.820639992E1
2.914860409E0,1.805599976E1,2.805999815E-1,-2.840159988E1
2.924872128E0,1.784860039E1,4.635999799E-1,-2.820639992E1
2.934860165E0,1.805599976E1,2.805999815E-1,-2.840159988E1
2.944871884E0,1.805599976E1,5.611999631E-1,-2.851140022E1
2.954864071E0,1.834879875E1,3.781999946E-1,-2.838939857E1
2.964872128E0,1.823900032E1,4.757999778E-1,-2.819419861E1
2.974860409E0,1.804380035E1,9.393999577E-1,-2.810879898E1
2.984872128E0,1.784860039E1,2.805999815E-1,-2.830399895E1
2.994872128E0,1.804380035E1,2.805999815E-1,-2.799899864E1
3.004860409E0,1.834879875E1,-1.219999976E-2,-2.857239914E1
3.014872128E0,1.776319885E1,2.683999836E-1,-2.851140022E1
3.024871640E0,1.826339912E1,8.540000021E-2,-2.877979851E1
3.034871884E0,1.797060013E1,5.489999652E-1,-2.870660019E1
3.044860897E0,1.786079979E1,1.708000004E-1,-2.849919891E1
3.054871884E0,1.821459961E1,2.928000093E-1,-2.738899994E1
3.064860409E0,1.834879875E1,1.829999983E-1,-2.848699951E1
3.074872128E0,1.815359879E1,1.829999983E-1,-2.859679985E1
3.084861630E0,1.805599976E1,7.441999912E-1,-2.851140022E1
3.094872128E0,1.756799889E1,8.540000021E-2,-2.841379929E1
3.104860409E0,1.804380035E1,1.829999983E-1,-2.829179955E1
3.114871884E0,1.815359879E1,2.683999836E-1,-2.859679985E1
3.124861630E0,1.776319885E1,1.708000004E-1,-2.860899925E1
3.134871640E0,1.844639969E1,2.805999815E-1,-2.858459854E1
3.144856015E0,1.844639969E1,3.781999946E-1,-2.827960014E1
3.154871884E0,1.834879875E1,8.540000021E-2,-2.847480011E1
3.164871884E0,1.801939964E1,1.219999976E-2,-2.729139900E1
3.174872128E0,1.775099945E1,7.563999891E-1,-2.802339935E1
3.184871884E0,1.853179932E1,-0.000000000E0,-2.807219887E1
3.194859921E0,1.834879875E1,1.829999983E-1,-2.837719917E1
3.204871640E0,1.823900032E1,2.805999815E-1,-2.808440018E1
